instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,154,0,154,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,154,0,154,0,2181.230276400005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_20_sub_1.mp4,audios/clip_holo_20_sub_1.mp3,audiovisual,2181.225195799998,2181.614206099999,2181.815539300005,2181.815539300005,2181.8150632666698,2191.2450562000013,2191.455892099999,2191.2452189000032,[1.7580003999901237],2191.3354894000076,2191.3355280999967,None,2191.335633399998,2191.335701700009,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,155,0,155,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,155,0,155,0,2191.455892099999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_15_sub_0.mp4,audios/clip_herz_15_sub_0.mp3,audiovisual,2191.4507927000086,2191.8387307000085,2192.0395824000007,2192.0395824000007,2192.039278466666,2204.057633000004,2204.2513850999967,2204.057870100005,[3.3184849999961443],2204.143883900004,2204.143919599999,None,2204.1439772000012,2204.144011299999,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,156,0,156,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,156,0,156,0,2204.2513850999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_20_sub_2.mp4,audios/silence.mp3,visual,2204.2467255000083,2204.650746900006,2204.8507913000067,2204.8507913000067,2204.8506011666655,2206.0857763000095,2215.7580883000046,2215.5508662000066,"[4.092662900002324, 8.223068599996623]",2215.6472748000087,2215.6473210999975,None,2215.64736290001,2215.6473865000007,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,157,0,157,,,,,,,,,,,,,,,,,,,,,,3,None,2.1314732000028016,None,,,,,,,,,,,157,0,157,0,2215.7580883000046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_01_nosub_0.mp4,audios/silence.mp3,visual,2215.753722499998,2216.1598285000073,2216.3602102000004,2216.3602102000004,2216.360181366665,2217.6122990000003,2225.91802930001,2225.8096982999996,[],2225.9121905000065,2228.0551693000016,3,2228.0552278999967,2228.055252200007,None,3,2225.91802930001,2225.91802930001,2225.91802930001,2.1314732000028016,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,158,0,158,,,,,,,,,,,,,,,,,,,,,,4,None,3.753991199992015,None,,,,,,,,,,,158,0,158,0,2228.1510625000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_14_nosub_0.mp4,audios/silence.mp3,visual,2228.144650900009,2228.5641516000032,2228.764377600004,2228.764377600004,2228.7644995666674,2230.016193800009,2239.9771702,2239.865672800006,"[3.2193919999990612, 9.327601900004083]",2239.970157500007,2243.7344672000036,4,2243.7345305000053,2243.7345578000095,None,4,2239.9771702,2239.9771702,2239.9771702,3.753991199992015,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,159,0,159,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,159,0,159,0,2243.8464521999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_02_sub_0.mp4,audios/silence.mp3,visual,2243.840000199998,2244.246182600007,2244.4473765000002,2244.4473765000002,2244.446577366664,2245.6992866000073,2257.0296290999977,2256.8325002000056,[9.492637699993793],2256.926995600006,2256.927028200007,None,2256.927056200002,2256.927072300008,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,160,0,160,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,160,0,160,0,2257.0296290999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_05_nosub_0.mp4,audios/silence.mp3,visual,2257.0246081000078,2257.4414462999994,2257.6418995999993,2257.6418995999993,2257.641633466676,2258.8944583999983,2267.251113899998,2267.0404614,[],2267.135772399997,2267.1358563000103,None,2267.1359107000026,2267.1359325000085,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,161,0,161,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,161,0,161,0,2267.251113899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_11_nosub_0.mp4,audios/clip_herz_11_nosub_0.mp3,audiovisual,2267.24660150001,2267.651212500001,2267.852125000005,2267.852125000005,2267.851373466667,,2277.3473178999993,2277.150957500009,[5.006761999989976],2277.241678400009,2277.241763400001,None,2277.2418050999986,2277.241831300009,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,162,0,162,,,,,,,,,,,,,,,,,,,,,,4,None,2.351208099993528,None,,,,,,,,,,,162,0,162,0,2277.3473178999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_16_sub_0.mp4,audios/silence.mp3,visual,2277.341789600003,2277.7419984000007,2277.9425553000037,2277.9425553000037,2277.9443508666777,2279.194324199998,2288.585433900007,2288.4770923000033,[],2288.582064000002,2290.9404313999985,4,2290.940477700002,2290.940504099999,None,4,2288.585433900007,2288.585433900007,2288.585433900007,2.351208099993528,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,163,0,163,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,163,0,163,0,2291.0713136999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_29_nosub_1.mp4,audios/clip_weißt_29_nosub_1.mp3,audiovisual,2291.065481400001,2291.441131700005,2291.6410928999976,2291.6410928999976,2291.640985866678,,2303.445081500002,2303.2428593000077,[6.871427899997798],2303.3395736000093,2303.3396046999987,None,2303.3396293999976,2303.3396452000015,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,164,0,164,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,164,0,164,0,2303.445081500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_11_sub_1.mp4,audios/silence.mp3,visual,2303.4391998000065,2303.8519707000087,2304.053864500005,2304.053864500005,2304.0525644666673,2305.305386200009,2315.3515714000096,2315.1363510000083,[8.18634590000147],2315.2310429000063,2315.2310836000106,None,2315.231141199998,2315.231164900004,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,165,0,165,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,165,0,165,0,2315.3515714000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_12_nosub_0.mp4,audios/clip_wurst_12_nosub_0.mp3,audiovisual,2315.346115499997,2315.735351100011,2315.937481000001,2315.937481000001,2315.934820666666,2324.564790500008,2324.7613039999997,2324.5649645000085,[],2324.6422904000065,2324.642324900007,None,2324.642379099998,2324.6424084000028,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,166,0,166,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,166,0,166,0,2324.7613039999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_10_nosub_1.mp4,audios/clip_lied_10_nosub_1.mp3,audiovisual,2324.7567142000044,2325.1574039999978,2325.3584348000004,2325.3584348000004,2325.357709866676,2336.875717700008,2337.0629520000075,2336.8758937000093,[4.732858899995335],2336.970277900007,2336.9703327000025,None,2336.970386300003,2336.970416700002,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,167,0,167,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,167,0,167,0,2337.0629520000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_03_nosub_0.mp4,audios/silence.mp3,visual,2337.0572166000056,2337.479179800008,2337.6799742000003,2337.6799742000003,2337.6796573666693,2338.9315699,2349.9043219000014,2349.699374600008,[],2349.792591400008,2349.792645499998,None,2349.7926856999984,2349.792702699997,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,168,0,168,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,168,0,168,0,2349.9043219000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_22_nosub_0.mp4,audios/silence.mp3,visual,2349.8987292000093,2350.308445600007,2350.5081576000084,2350.5081576000084,2350.5078077666735,2351.759879300007,2361.793022900005,2361.6086565000005,[],2361.6976952999976,2361.6977315999975,None,2361.6977792000107,2361.6978204000043,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,169,0,169,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,169,0,169,0,2361.793022900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_10_nosub_2.mp4,audios/silence.mp3,visual,2361.787262800004,2362.2104579000006,2362.411510500009,2362.411510500009,2362.409687066673,2363.660742100008,2371.4088292000088,2371.2080406000023,"[4.927705699999933, 7.362450999993598]",2371.2926757000096,2371.292718900004,None,2371.292759600008,2371.292784400008,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,170,0,170,,,,,,,,,,,,,,,,,,,,,,1,None,3.2416269999957876,None,,,,,,,,,,,170,0,170,0,2371.4088292000088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_sub_0.mp4,audios/silence.mp3,visual,2371.4035199000064,2371.800080700006,2372.0000736000075,2372.0000736000075,2371.9994439666666,2373.2515499,2383.628369900005,2383.5179126000003,[],2383.621581200001,2386.8826681000064,1,2386.882733400009,2386.882761800007,None,1,2383.628369900005,2383.628369900005,2383.628369900005,3.2416269999957876,None,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,171,0,171,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,171,0,171,0,2387.004423400009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_16_nosub_1.mp4,audios/clip_hund_16_nosub_1.mp3,audiovisual,2387.0001072000014,2387.3831684000033,2387.5837541000074,2387.5837541000074,2387.583822866673,2398.686195000002,2398.686195000002,2398.4506152999966,[],2398.563078799998,2398.5631097000005,None,2398.563135400007,2398.5631514999986,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,172,0,172,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,172,0,172,0,2398.686195000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_24_sub_1.mp4,audios/clip_hund_24_sub_1.mp3,audiovisual,2398.680949500005,2399.069095300001,2399.2695721000055,2399.2695721000055,2399.2695958666777,2411.4631219000003,2411.4631219000003,2411.2885549000057,[8.100832100011758],2411.3757014000003,2411.375747900005,None,2411.375781900002,2411.3758002000104,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,173,0,173,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,173,0,173,0,2411.4631219000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_sub_0.mp4,audios/silence.mp3,visual,2411.4575662999996,2411.8888083000056,2412.089804300005,2412.089804300005,2412.089111066675,2413.341412599999,2420.991189499997,2420.7866777000017,[],2420.871790899997,2420.8718783000077,None,2420.871929800007,2420.871950700006,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,174,0,174,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,174,0,174,0,2420.991189499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_27_sub_1.mp4,audios/clip_weißt_27_sub_1.mp3,audiovisual,2420.987192300003,2421.3786686000094,2421.579472199999,2421.579472199999,2421.5797184666776,2431.6789014000096,2431.8565142000007,2431.6791200000007,[8.139309499994852],2431.7554650000093,2431.7554998999985,None,2431.7555677000055,2431.7555995000002,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,175,0,175,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,175,0,175,0,2431.8565142000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_26_nosub_2.mp4,audios/silence.mp3,visual,2431.852507100004,2432.2625635000004,2432.463126100003,2432.463126100003,2432.46266376667,2433.697949499998,2441.8432220999966,2441.6615839000006,"[6.09444450000592, 7.967660700000124]",2441.74965920001,2441.7497090000106,None,2441.7497471000097,2441.7497682000103,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,176,0,176,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,176,0,176,0,2441.8432220999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_32_sub_1.mp4,audios/silence.mp3,visual,2441.838451100004,2442.2614309000055,2442.4617469000077,2442.4617469000077,2442.4614795666753,2443.714492500003,2452.704824500004,2452.494466999997,"[4.881449199994677, 6.71564429999853]",2452.5746204000025,2452.5746623000014,None,2452.5747190999973,2452.574743899997,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,177,0,177,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,177,0,177,0,2452.704824500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_05_sub_0.mp4,audios/clip_hund_05_sub_0.mp3,audiovisual,2452.7011210000055,2453.089471200001,2453.290707799999,2453.290707799999,2453.2907882666664,2464.3238115999993,2464.5371014999982,2464.3239956000034,[4.251799000005121],2464.4219835999975,2464.4220188000036,None,2464.422058000011,2464.4220780000032,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,178,0,178,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,178,0,178,0,2464.5371014999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_02_nosub_1.mp4,audios/clip_dampf_02_nosub_1.mp3,audiovisual,2464.5332651000062,2464.921508600004,2465.1220425000065,2465.1220425000065,2465.1217002666713,2474.637112299999,2474.637112299999,2474.453068200004,[5.042172200002824],2474.544914900005,2474.5449710000103,None,2474.545034900002,2474.5450748000003,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,179,0,179,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,179,0,179,0,2474.637112299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_06_sub_2.mp4,audios/silence.mp3,visual,2474.631160600009,2475.053624100008,2475.2540885000053,2475.2540885000053,2475.2539998666657,2476.5061698000063,2485.1301104000013,2485.0193892000098,"[5.287564199999906, 9.17311200000404]",2485.1148357000056,2485.1148794000037,None,2485.1149533999996,2485.1149786000024,None,,,,,,,,,,,,,,,,345,001,2026-04-02_14h49.37.145,exp_sofc,,2025.2.3,59.38171755831682,2026-04-02 14h49.38.177905 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.1150477000047,2485.1301104000013,,,,,,,,,
