instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,practice_attention_check.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,prac_attention_resp.started,prac_question.started,prac_options.started,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,154,0,154,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,154,0,154,0,2461.4111177999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_15_nosub_2.mp4,audios/silence.mp3,visual,2461.405300399987,2461.811240099996,2462.0125681999925,2462.0125681999925,2462.011674666665,2463.264204799998,2469.53084929999,2469.3397834999923,"[3.816371600012644, 7.750889000002644]",2469.4216293999925,2469.421666800001,None,2469.42171889999,2469.421740199992,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,155,0,155,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,155,0,155,0,2469.53084929999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_01_sub_1.mp4,audios/clip_weißt_01_sub_1.mp3,audiovisual,2469.5255739999993,2469.930615099991,2470.13084279999,2470.13084279999,2470.13083756666,2481.3324603999936,2481.3324603999936,2481.149172199992,[6.576499899994815],2481.2354127,2481.2354584999994,None,2481.2355281999917,2481.235556799991,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,156,0,156,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,156,0,156,0,2481.3324603999936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_23_sub_0.mp4,audios/silence.mp3,visual,2481.3266977999883,2481.7492009999987,2481.9494638999895,2481.9494638999895,2481.949210566662,2483.201061499989,2494.3107724999863,2494.102090799992,[],2494.192213999995,2494.1923007999867,None,2494.1923453999916,2494.1923695000005,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,157,0,157,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,157,0,157,0,2494.3107724999863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_23_nosub_1.mp4,audios/clip_weißt_23_nosub_1.mp3,audiovisual,2494.3052521999925,2494.6941040999955,2494.8947423999925,2494.8947423999925,2494.894340866657,2506.526563499996,2506.526563499996,2506.3126457999897,[8.814742399990791],2506.412527399996,2506.412584999998,None,2506.412617599999,2506.412637799993,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,158,0,158,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,158,0,158,0,2506.526563499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_35_nosub_0.mp4,audios/clip_hund_35_nosub_0.mp3,audiovisual,2506.5215592999884,2506.926238,2507.1267104,2507.1267104,2507.126408466666,2517.7463957,2517.7463957,2517.5431002999976,[],2517.632241200001,2517.6322882999957,None,2517.6323196999874,2517.632339399992,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,159,0,159,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,159,0,159,0,2517.7463957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_08_sub_0.mp4,audios/clip_herz_08_sub_0.mp3,audiovisual,2517.7418952000007,2518.1356206999917,2518.335934399991,2518.335934399991,2518.335655666659,2530.3544209999964,2530.544279499998,2530.354573199991,[5.911831999997958],2530.4453326999937,2530.445373399998,None,2530.4454128999932,2530.4454314999894,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,160,0,160,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,160,0,160,0,2530.544279499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_12_sub_0.mp4,audios/clip_wurst_12_sub_0.mp3,audiovisual,2530.5399431999977,2530.9445967999927,2531.1453997999924,2531.1453997999924,2531.145006966665,2539.758474199989,2539.955590499987,2539.7586565999954,[],2539.8436251999956,2539.843662200001,None,2539.8436984,2539.843721199999,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,161,0,161,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,161,0,161,0,2539.955590499987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_16_nosub_1.mp4,audios/silence.mp3,visual,2539.9498632999894,2540.3508166999964,2540.551363599996,2540.551363599996,2540.5512027666596,2541.8030457999994,2551.6495084999915,2551.418890599991,[],2551.5266734999896,2551.526716499997,None,2551.5267535999883,2551.5267701999983,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,162,0,162,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,162,0,162,0,2551.6495084999915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_21_sub_1.mp4,audios/clip_hund_21_sub_1.mp3,audiovisual,2551.6443457999994,2552.035852099987,2552.23701099999,2552.23701099999,2552.2369640666625,2562.2687167999975,2562.48405259999,2562.2688624,"[1.5588348999881418, 6.940978799990262]",2562.371812799989,2562.3718822999945,None,2562.3719734999904,2562.3720055999875,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,163,0,163,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,163,0,163,0,2562.48405259999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_10_sub_2.mp4,audios/clip_wurst_10_sub_2.mp3,audiovisual,2562.4790214999957,2562.8836057000008,2563.0846886999934,2563.0846886999934,2563.084349866655,,2572.1140080999903,2571.883965899993,[5.334087199997157],2571.990055699993,2571.990133299987,None,2571.990188699987,2571.9902172999864,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,164,0,164,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,164,0,164,0,2572.1140080999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_02_nosub_2.mp4,audios/clip_holo_02_nosub_2.mp3,audiovisual,2572.1095440999925,2572.4986571999907,2572.699079599988,2572.699079599988,2572.6988954666635,,2584.099817999988,2583.8997608999925,"[4.037684900002205, 8.507234000004246, 9.265581700004986]",2583.9964382999897,2583.9964846999937,None,2583.9965209999937,2583.9965467999864,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,165,0,165,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,165,0,165,0,2584.099817999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_30_nosub_1.mp4,audios/silence.mp3,visual,2584.094213199991,2584.5091088999907,2584.709838099996,2584.709838099996,2584.7098516666633,2585.9613058999967,2594.9613757999905,2594.7420372999914,[],2594.830892699989,2594.830932699988,None,2594.830975699995,2594.8310346999933,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,166,0,166,,,,,,,,,,,,,,,,,,,,,,2,None,3.1229573000018718,None,,,,,,,,,,,166,0,166,0,2594.9613757999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/clip_claude_13_sub_0.mp3,audiovisual,2594.956169799989,2595.3425991999975,2595.5445607,2595.5445607,2595.5444981666556,2604.7748747000005,2604.874861999997,2604.775100499988,[],2604.8691809999873,2608.0053079999925,2,2608.0053729999927,2608.005402099996,None,2,2604.874861999997,2604.874861999997,2604.874861999997,3.1229573000018718,None,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,167,0,167,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,167,0,167,0,2608.1079456000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_24_sub_2.mp4,audios/silence.mp3,visual,2608.1026514999976,2608.5134579999867,2608.713437899991,2608.713437899991,2608.7130856666668,2609.965074699998,2618.745965299997,2618.545502599998,[7.745749599998817],2618.6442272999993,2618.644264799994,None,2618.6442978999985,2618.6443141999916,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,168,0,168,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,168,0,168,0,2618.745965299997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_nosub_1.mp4,audios/silence.mp3,visual,2618.739544799988,2619.1546219999873,2619.3567802999896,2619.3567802999896,2619.3549420666573,2620.6071987999894,2631.3916345999896,2631.1746051999944,[4.696496600008686],2631.260026899996,2631.260073499987,None,2631.260113199998,2631.260140399987,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,169,0,169,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,169,0,169,0,2631.3916345999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_24_sub_1.mp4,audios/clip_wurst_24_sub_1.mp3,audiovisual,2631.386309499998,2631.774035299997,2631.9748039999977,2631.9748039999977,2631.9745384666644,2643.5068455,2643.5068455,2643.292346699993,[],2643.3806309999927,2643.380675399996,None,2643.3807469999883,2643.380788399998,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,170,0,170,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,170,0,170,0,2643.5068455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,2643.501673199993,2643.89031979999,2644.0902848999976,2644.0902848999976,2644.089958266665,2656.1147303999896,2656.3258854999876,2656.1149659999937,[],2656.2157915999996,2656.2158502999955,None,2656.215911399995,2656.2159605999914,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,171,0,171,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,171,0,171,0,2656.3258854999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_sub_0.mp4,audios/silence.mp3,visual,2656.3201556999993,2656.7255033999973,2656.9283069999947,2656.9283069999947,2656.925747466656,2658.1795914999966,2668.666917999988,2668.4447610999923,[],2668.5477484000003,2668.547782099995,None,2668.547828099996,2668.5478853999957,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,172,0,172,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,172,0,172,0,2668.666917999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_15_nosub_1.mp4,audios/clip_weißt_15_nosub_1.mp3,audiovisual,2668.6629795999906,2669.061296199987,2669.2619766999997,2669.2619766999997,2669.2618680666533,2680.3838273,2680.3838273,2680.1790294999955,"[3.8779089999879943, 5.290196999994805]",2680.2639165,2680.2639524999977,None,2680.2639820999902,2680.2640014999924,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,173,0,173,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,173,0,173,0,2680.3838273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_11_sub_1.mp4,audios/clip_lied_11_sub_1.mp3,audiovisual,2680.3784813999955,2680.771980599995,2680.9717046999867,2680.9717046999867,2680.971873466657,2692.255148199998,2692.255148199998,2692.0551187999954,[8.586287600002834],2692.150842099989,2692.1509022999962,None,2692.15093589999,2692.15095689999,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,174,0,174,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,174,0,174,0,2692.255148199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_05_sub_0.mp4,audios/clip_hund_05_sub_0.mp3,audiovisual,2692.2513686999882,2692.664996899999,2692.866037999993,2692.866037999993,2692.8658556666674,2703.8822762999916,2704.0880498999904,2703.882459699991,[4.376880699986941],2703.974335199993,2703.974374499987,None,2703.974460799989,2703.974493899994,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,175,0,175,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,175,0,175,0,2704.0880498999904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_14_nosub_0.mp4,audios/clip_lied_14_nosub_0.mp3,audiovisual,2704.0842693999875,2704.474893599996,2704.675278099996,2704.675278099996,2704.6751864666626,2714.582168199995,2714.582168199995,2714.3811535999994,[],2714.473515699996,2714.47356079999,None,2714.4735913999903,2714.4736118,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,176,0,176,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,176,0,176,0,2714.582168199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_12_nosub_1.mp4,audios/silence.mp3,visual,2714.576536599998,2714.983538399989,2715.183370899991,2715.183370899991,2715.182922866665,2716.418298999997,2725.4356652999995,2725.216385599997,[8.730621600014274],2725.324764399993,2725.3248423999903,None,2725.324903799992,2725.324929299997,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,177,0,177,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,177,0,177,0,2725.4356652999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_20_sub_0.mp4,audios/silence.mp3,visual,2725.4298863999866,2725.83357789999,2726.033532299989,2726.033532299989,2726.03318706666,2727.286401199992,2736.309695399992,2736.0668860999867,[],2736.164916599999,2736.1649619999953,None,2736.165019299995,2736.1650487000006,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,178,0,178,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,178,0,178,0,2736.309695399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_08_sub_2.mp4,audios/clip_holo_08_sub_2.mp3,audiovisual,2736.3053958999953,2736.675238099997,2736.8755695,2736.8755695,2736.8756519666535,,2747.9035535000003,2747.677970799996,"[4.572916599994642, 9.844176400001743]",2747.7947391999915,2747.79482309999,None,2747.794866899989,2747.7948965999967,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,179,0,179,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,179,0,179,0,2747.9035535000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_05_sub_0.mp4,audios/silence.mp3,visual,2747.8976470999914,2748.301162699994,2748.503602699988,2748.503602699988,2748.5020972666575,2749.753651799998,2757.9998288999923,2757.8996845999936,[],2757.986483399989,2757.9865253999887,None,2757.9865622999932,2757.9865863999876,None,,,,,,,,,,,,,,,,340,001,2026-04-02_13h31.21.215,exp_sofc,,2025.2.3,60.407411745226796,2026-04-02 13h31.21.983025 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.9866523999954,2757.9998288999923,,,,,,,,,
