instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,assigned_ls_group,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,practice_clip.stopped,Practice_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,prac_sound.stopped,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_clip.started,exp_sound.started,exp_fixation_cross.stopped,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,77,77,0,,,,clip_herz_05_sub_0,clips/clip_herz_05_sub_0.mp4,audios/clip_herz_05_sub_0.mp3,herz,sub,2,5,5400.0,6666.0,10867,Was trägt der Mann im Hintergrund?,ein Hemd und Sakko,ein T-Shirt,einen Bademantel,einen Pullover,,,,None,None,,,,,,,,,,,,,0,77,77,77,1375.9029434999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/silence.mp3,visual,1375.8965542000078,1376.3169994000054,1376.51817689999,1376.5177219666696,1376.51817689999,1377.7694373000122,1388.7382754000137,1388.5373798999935,[10.081240700004855],1388.6271567000076,1388.6271954000113,None,1388.6272302000143,1388.6272479000036,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,78,78,0,,,,clip_herz_06_nosub_2,clips/clip_herz_06_nosub_2.mp4,audios/clip_herz_06_nosub_2.mp3,herz,nosub,2,6,3560.0,6840.0,10560,Wo befindet sich der Mann?,auf dem Bett,unter freiem Himmel,auf einem Schiff,in einem Konzert,,,,None,None,,,,,,,,,,,,,0,78,78,78,1388.7382754000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_04_nosub_0.mp4,audios/clip_hund_04_nosub_0.mp3,audiovisual,1388.7321467000002,1389.1291947000136,1389.3298170999915,1389.3288317666777,1389.3298170999915,1398.8611373000022,1399.0573098000023,1398.861264200008,[],1398.9601219999895,1398.9601522000157,None,1398.9601862000127,1398.960207600001,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,79,79,0,,,,clip_herz_06_sub_2,clips/clip_herz_06_sub_2.mp4,audios/clip_herz_06_sub_2.mp3,herz,sub,2,6,3633.0,6900.0,10567,Wo befindet sich der Mann?,auf dem Bett,unter freiem Himmel,auf einem Schiff,in einem Konzert,,,,None,None,,,,,,,,,,,,,0,79,79,79,1399.0573098000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_20_sub_1.mp4,audios/silence.mp3,visual,1399.050991199998,1399.4696727000119,1399.6707287000027,1399.6701205666798,1399.6707287000027,1400.9221481000131,1409.7255017000134,1409.5029843999946,[7.892176299996208],1409.6047068999906,1409.6047861000116,None,1409.6048375999962,1409.604854300007,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,80,80,0,,,,clip_herz_07_nosub_2,clips/clip_herz_07_nosub_2.mp4,audios/clip_herz_07_nosub_2.mp3,herz,nosub,2,7,2920.0,9560.0,12000,Was hält der Mann in der rechten Hand?,ein Trinkgefäß,gar nichts,einen Zauberwürfel,einen Hammer,,,,4,None,3.949711399996886,None,,,,,,,,,,,0,80,80,80,1409.7255017000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_sub_2.mp4,audios/clip_wurst_23_sub_2.mp3,audiovisual,1409.7206459000008,1410.1198250000016,1410.3206336000003,1410.3200758666537,1410.3206336000003,1420.8362183000136,1420.935143700015,1420.836335,"[3.50593200000003, 7.869187199976295]",1420.9296304000018,1424.9014365999901,4,1424.9014901999908,1424.901518700004,None,4,1420.935143700015,1420.935143700015,1420.935143700015,3.949711399996886,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,81,81,0,,,,clip_herz_07_sub_2,clips/clip_herz_07_sub_2.mp4,audios/clip_herz_07_sub_2.mp3,herz,sub,2,7,3000.0,9633.0,12000,Was hält der Mann in der rechten Hand?,ein Trinkgefäß,gar nichts,einen Zauberwürfel,einen Hammer,,,,None,None,,,,,,,,,,,,,0,81,81,81,1425.0325882000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_12_sub_1.mp4,audios/clip_holo_12_sub_1.mp3,audiovisual,1425.02629899999,1425.4023291000049,1425.6033266000159,1425.6029607666753,1425.6033266000159,1435.6350887000153,1435.8760069000127,1435.6352680000127,[8.337063000013586],1435.7485756000096,1435.7486054000037,None,1435.7486334000132,1435.7486487000133,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,82,82,0,,,,clip_herz_08_nosub_0,clips/clip_herz_08_nosub_0.mp4,audios/clip_herz_08_nosub_0.mp3,herz,nosub,2,8,4100.0,8300.0,12000,Was hält die Frau in der Hand?,eine Tasse,einen Akkuschrauber,ein Buch,ein Metronom,,,,None,None,,,,,,,,,,,,,0,82,82,82,1435.8760069000127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_03_nosub_2.mp4,audios/clip_herz_03_nosub_2.mp3,audiovisual,1435.8705771999958,1436.2590963999974,1436.4598100000003,1436.4592369666536,1436.4598100000003,1449.0492675999994,1449.0492675999994,1448.861781100015,"[4.359824599989224, 11.748627099994337]",1448.94972460001,1448.949800500006,None,1448.9498452999978,1448.9498619000078,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,83,83,0,,,,clip_herz_08_sub_0,clips/clip_herz_08_sub_0.mp4,audios/clip_herz_08_sub_0.mp3,herz,sub,2,8,4166.0,8366.0,12000,Was hält die Frau in der Hand?,eine Tasse,einen Akkuschrauber,ein Buch,ein Metronom,,,,None,None,,,,,,,,,,,,,0,83,83,83,1449.0492675999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_20_nosub_0.mp4,audios/silence.mp3,visual,1449.0432889999938,1449.4493836000038,1449.6492769999895,1449.6491737666695,1449.6492769999895,1450.9014711999916,1459.8875998000149,1459.6820559999906,[],1459.7838810000103,1459.7839205999917,None,1459.7839562000008,1459.7839720000047,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,84,84,0,,,,clip_herz_09_nosub_0,clips/clip_herz_09_nosub_0.mp4,audios/clip_herz_09_nosub_0.mp3,herz,nosub,0,9,NA,NA,11500,Wie ist die Brille der Frau?,dick,filigran,sie hat keine Brille,rahmenlos,,,,None,None,,,,,,,,,,,,,0,84,84,84,1459.8875998000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_29_sub_0.mp4,audios/silence.mp3,visual,1459.881812800013,1460.2907465999888,1460.491786300001,1460.490957266655,1460.491786300001,1461.7434847000113,1472.1100559000042,1471.9090046999918,[10.484167800022988],1472.0017347999965,1472.0017869000148,None,1472.0018471000076,1472.0018806000007,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,85,85,0,,,,clip_herz_09_sub_0,clips/clip_herz_09_sub_0.mp4,audios/clip_herz_09_sub_0.mp3,herz,sub,0,9,NA,NA,11500,Wie ist die Brille der Frau?,dick,filigran,sie hat keine Brille,rahmenlos,,,,None,None,,,,,,,,,,,,,0,85,85,85,1472.1100559000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_06_nosub_2.mp4,audios/clip_holo_06_nosub_2.mp3,audiovisual,1472.1046736999997,1472.5021717000054,1472.702427500015,1472.702316266663,1472.702427500015,1482.4681345999998,1482.6765486999939,1482.4683050999884,[8.81615729999612],1482.558713800012,1482.5587593000091,None,1482.5587985999882,1482.5588143999921,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,86,86,0,,,,clip_herz_10_nosub_0,clips/clip_herz_10_nosub_0.mp4,audios/clip_herz_10_nosub_0.mp3,herz,nosub,0,10,NA,NA,10000,Worin kramt der Mann?,in einem Portemonnaie,in einem Aktenordner,in einem Kleiderschrank,in einem Rucksack,,,,1,None,2.693376699986402,None,,,,,,,,,,,0,86,86,86,1482.6765486999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_sub_0.mp4,audios/clip_herz_09_sub_0.mp3,audiovisual,1482.670886100008,1483.0598021000042,1483.2606618000136,1483.260089966676,1483.2606618000136,1494.8796588999976,1494.8796588999976,1494.7780496999912,[],1494.874450400006,1497.5743831,1,1497.5744392999914,1497.5744599000027,None,1,1494.8796588999976,1494.8796588999976,1494.8796588999976,2.693376699986402,None,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,87,87,0,,,,clip_herz_10_sub_0,clips/clip_herz_10_sub_0.mp4,audios/clip_herz_10_sub_0.mp3,herz,sub,0,10,NA,NA,10000,Worin kramt der Mann?,in einem Portemonnaie,in einem Aktenordner,in einem Kleiderschrank,in einem Rucksack,,,,None,None,,,,,,,,,,,,,0,87,87,87,1497.6842207000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_13_nosub_0.mp4,audios/clip_wurst_13_nosub_0.mp3,audiovisual,1497.678525299998,1498.0841863999958,1498.2850903999934,1498.2844686666542,1498.2850903999934,1507.9162929999875,1508.0940128999937,1507.9164683000126,[],1508.0018908999918,1508.0019281000132,None,1508.0019567999989,1508.001972099999,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,88,88,0,,,,clip_herz_11_nosub_0,clips/clip_herz_11_nosub_0.mp4,audios/clip_herz_11_nosub_0.mp3,herz,nosub,1,11,3780.0,NA,9280,Wie wirkt der Mann?,demotiviert,engagiert,unterhaltsam,aufgelöst,,,,None,None,,,,,,,,,,,,,0,88,88,88,1508.0940128999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_05_sub_0.mp4,audios/silence.mp3,visual,1508.0881664000044,1508.5187651999877,1508.7017541000096,1508.7013182666599,1508.7180638000136,1509.9529416000005,1517.5834819000156,1517.3983812000079,[],1517.4784087000007,1517.4784602000145,None,1517.4784949999885,1517.4785115999985,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,89,89,0,,,,clip_herz_11_sub_0,clips/clip_herz_11_sub_0.mp4,audios/clip_herz_11_sub_0.mp3,herz,sub,1,11,3833.0,NA,9267,Wie wirkt der Mann?,demotiviert,engagiert,unterhaltsam,aufgelöst,,,,None,None,,,,,,,,,,,,,0,89,89,89,1517.5834819000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_19_sub_0.mp4,audios/clip_hund_19_sub_0.mp3,audiovisual,1517.5776342999889,1517.9832701999985,1518.1837199000001,1518.1844370666697,1518.1837199000001,1529.7317480999918,1529.7317480999918,1529.5383663999964,[],1529.6223906000087,1529.6224446000124,None,1529.6225278000056,1529.6225544000044,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,90,90,0,,,,clip_herz_12_nosub_0,clips/clip_herz_12_nosub_0.mp4,audios/clip_herz_12_nosub_0.mp3,herz,nosub,1,12,4680.0,NA,9080,Was hat der Gast mitgebracht?,eine Weinflasche,einen Kasten Bier,einen Blumenstrauß,eine Schachtel Pralinen,,,,None,None,,,,,,,,,,,,,0,90,90,90,1529.7317480999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_23_sub_0.mp4,audios/clip_claude_23_sub_0.mp3,audiovisual,1529.7263574000099,1530.1272730999917,1530.3280137999973,1530.3274162666678,1530.3280137999973,1542.6705841000075,1542.6705841000075,1542.4796414000157,[9.207013100007316],1542.5720151000132,1542.5720557000022,None,1542.5720892999962,1542.5721067000122,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,91,91,0,,,,clip_herz_12_sub_0,clips/clip_herz_12_sub_0.mp4,audios/clip_herz_12_sub_0.mp3,herz,sub,1,12,4733.0,NA,9067,Was hat der Gast mitgebracht?,eine Weinflasche,einen Kasten Bier,einen Blumenstrauß,eine Schachtel Pralinen,,,,None,None,,,,,,,,,,,,,0,91,91,91,1542.6705841000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_12_nosub_1.mp4,audios/silence.mp3,visual,1542.664585599996,1543.0873490000085,1543.2884696999972,1543.2883574666669,1543.2884696999972,1544.5402488000109,1554.7020650999912,1554.5062779000145,[9.826832199993078],1554.5899868000124,1554.5900629000098,None,1554.590113400016,1554.590134900005,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,92,92,0,,,,clip_herz_13_nosub_0,clips/clip_herz_13_nosub_0.mp4,audios/clip_herz_13_nosub_0.mp3,herz,nosub,1,13,6500.0,NA,11180,Was macht die Frau?,sie nutzt Wimperntusche vor dem Spiegel,sie duscht,sie kämmt sich,sie telefoniert,,,,None,None,,,,,,,,,,,,,0,92,92,92,1554.7020650999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_22_nosub_1.mp4,audios/clip_holo_22_nosub_1.mp3,audiovisual,1554.6962105999992,1555.0981152000022,1555.2983520000125,1555.2979308666584,1555.2983520000125,,1564.7209163999942,1564.5032141999982,[9.398771500011208],1564.6053497999965,1564.6054286000144,None,1564.6054855000111,1564.6055065999972,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,93,93,0,,,,clip_herz_13_sub_0,clips/clip_herz_13_sub_0.mp4,audios/clip_herz_13_sub_0.mp3,herz,sub,1,13,6566.0,NA,11167,Was macht die Frau?,sie nutzt Wimperntusche vor dem Spiegel,sie duscht,sie kämmt sich,sie telefoniert,,,,None,None,,,,,,,,,,,,,0,93,93,93,1564.7209163999942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_24_nosub_1.mp4,audios/silence.mp3,visual,1564.7144936000113,1565.1128749999916,1565.3154732999974,1565.3152789666822,1565.3154732999974,1566.5659482000046,1571.7272964000003,1571.5232631000108,[6.278512999997474],1571.6278837000136,1571.627918400016,None,1571.627962700004,1571.6279816000024,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,94,94,0,,,,clip_herz_14_nosub_0,clips/clip_herz_14_nosub_0.mp4,audios/clip_herz_14_nosub_0.mp3,herz,nosub,0,14,NA,NA,10500,Was trinken die Männer?,Wein,Bier,Spezi,Mineralwasser,,,,None,None,,,,,,,,,,,,,0,94,94,94,1571.7272964000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_26_sub_0.mp4,audios/silence.mp3,visual,1571.721156399988,1572.1327965999953,1572.332716600009,1572.3324423666675,1572.332716600009,1573.5844563000137,1583.4559491999971,1583.2507232000062,[],1583.3580768000102,1583.3581088999927,None,1583.3581489000062,1583.3581826000009,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,95,95,0,,,,clip_herz_14_sub_0,clips/clip_herz_14_sub_0.mp4,audios/clip_herz_14_sub_0.mp3,herz,sub,0,14,NA,NA,10500,Was trinken die Männer?,Wein,Bier,Spezi,Mineralwasser,,,,None,None,,,,,,,,,,,,,0,95,95,95,1583.4559491999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_23_sub_1.mp4,audios/silence.mp3,visual,1583.4500344000116,1583.8592366999947,1584.0599627000047,1584.0596088666682,1584.0599627000047,1585.3107893000124,1594.2954613000038,1594.0920046000101,[],1594.2047019999882,1594.2047340999998,None,1594.2047661000106,1594.2047848000075,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,96,96,0,,,,clip_herz_15_nosub_0,clips/clip_herz_15_nosub_0.mp4,audios/clip_herz_15_nosub_0.mp3,herz,nosub,2,15,2080.0,6680.0,12000,Was trägt der Mann an der Tür?,ein Hemd,ein T-Shirt,einen Pullover,eine Lederjacke,,,,None,None,,,,,,,,,,,,,0,96,96,96,1594.2954613000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_06_sub_2.mp4,audios/silence.mp3,visual,1594.2893717999978,1594.717567899992,1594.9185357000097,1594.9180726666566,1594.9185357000097,1596.169456100004,1604.1287483999913,1603.9490538999962,[],1604.0437201999885,1604.0437543000153,None,1604.0438435999968,1604.0438869000063,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,97,97,0,,,,clip_herz_15_sub_0,clips/clip_herz_15_sub_0.mp4,audios/clip_herz_15_sub_0.mp3,herz,sub,2,15,2133.0,6733.0,12000,Was trägt der Mann an der Tür?,ein Hemd,ein T-Shirt,einen Pullover,eine Lederjacke,,,,None,None,,,,,,,,,,,,,0,97,97,97,1604.1287483999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_28_nosub_1.mp4,audios/silence.mp3,visual,1604.1245060999936,1604.5495943000133,1604.7503517000005,1604.7499055666597,1604.7503517000005,1606.0018528999935,1615.264936499996,1615.0823346000107,"[0.8347394000156783, 0.918460100016091, 9.309838300017873]",1615.162693899998,1615.1627322999993,None,1615.1628114999912,1615.1628360000032,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,98,98,0,,,,clip_herz_16_nosub_0,clips/clip_herz_16_nosub_0.mp4,audios/clip_herz_16_nosub_0.mp3,herz,nosub,0,16,NA,NA,9000,Wo befinden sich die Personen?,im Bett,im Auto,im Wohnzimmer,in der Küche,,,,None,None,,,,,,,,,,,,,0,98,98,98,1615.264936499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_11_nosub_0.mp4,audios/clip_herz_11_nosub_0.mp3,audiovisual,1615.2595468999934,1615.6667543000076,1615.8673935999977,1615.8672079666615,1615.8673935999977,,1625.370572499989,1625.168505700014,[5.272622699994827],1625.2529461999948,1625.2530126000056,None,1625.253054300003,1625.253071300016,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,99,99,0,,,,clip_herz_16_sub_0,clips/clip_herz_16_sub_0.mp4,audios/clip_herz_16_sub_0.mp3,herz,sub,0,16,NA,NA,9000,Wo befinden sich die Personen?,im Bett,im Auto,im Wohnzimmer,in der Küche,,,,None,None,,,,,,,,,,,,,0,99,99,99,1625.370572499989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_01_sub_1.mp4,audios/clip_herz_01_sub_1.mp3,audiovisual,1625.365296200005,1625.7573290000146,1625.9579352000146,1625.9575307666712,1625.9579352000146,,1636.7492889999994,1636.5431912000058,[6.3345561000169255],1636.6497766000102,1636.6498367000022,None,1636.6498805999872,1636.6498998999887,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,100,100,0,,,,clip_herz_17_nosub_0,clips/clip_herz_17_nosub_0.mp4,audios/clip_herz_17_nosub_0.mp3,herz,nosub,1,17,4360.0,NA,8180,Woraus trinken die Männer?,aus Dosen,aus Gläsern,aus Flaschen,aus Tassen,,,,None,None,,,,,,,,,,,,,0,100,100,100,1636.7492889999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_nosub_1.mp4,audios/silence.mp3,visual,1636.7432199000032,1637.1500416999916,1637.3525575000094,1637.3508746666814,1637.3525575000094,1638.6022652999964,1649.3543478999927,1649.1692333999963,[4.2014984999841545],1649.2603162000014,1649.2603594000102,None,1649.2604032999952,1649.2604390000051,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,101,101,0,,,,clip_herz_17_sub_0,clips/clip_herz_17_sub_0.mp4,audios/clip_herz_17_sub_0.mp3,herz,sub,1,17,4400.0,NA,8167,Woraus trinken die Männer?,aus Dosen,aus Gläsern,aus Flaschen,aus Tassen,,,,None,None,,,,,,,,,,,,,0,101,101,101,1649.3543478999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_22_sub_1.mp4,audios/silence.mp3,visual,1649.3492246000096,1649.7719419999921,1649.9720143000013,1649.9735191666734,1649.9720143000013,1651.2250242999871,1660.181457300001,1660.0043693000043,"[5.866957399994135, 8.479502300004242]",1660.0836464999884,1660.0836786,None,1660.0837108000123,1660.083730000013,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,102,102,0,,,,clip_holo_01_nosub_1,clips/clip_holo_01_nosub_1.mp4,audios/clip_holo_01_nosub_1.mp3,holo,nosub,1,1,2920.0,NA,9180,Auf was schaut der Mann?,seine Armbanduhr,die Aussicht,eine Frau,sein Handy,,,,None,None,,,,,,,,,,,,,0,102,102,102,1660.181457300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_11_sub_2.mp4,audios/silence.mp3,visual,1660.175359099987,1660.5890268000076,1660.7891994999954,1660.7887013666661,1660.7891994999954,1662.040492900007,1670.6325366999954,1670.454825199995,"[5.530652799992822, 9.103322300012223]",1670.535332600004,1670.5353704000008,None,1670.5354550000047,1670.5354932000046,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,103,103,0,,,,clip_holo_01_sub_1,clips/clip_holo_01_sub_1.mp4,audios/clip_holo_01_sub_1.mp3,holo,sub,1,1,2966.0,NA,9167,Auf was schaut der Mann?,seine Armbanduhr,die Aussicht,eine Frau,sein Handy,,,,None,None,,,,,,,,,,,,,0,103,103,103,1670.6325366999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_04_nosub_1.mp4,audios/silence.mp3,visual,1670.6264835000038,1671.037968699995,1671.2387292000058,1671.2385365666744,1671.2387292000058,1672.490103899996,1681.0621947000036,1680.871249799995,[5.419940099993255],1680.9668515000085,1680.9668945000158,None,1680.9669316000072,1680.9669521999895,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
,104,104,0,,,,clip_holo_02_nosub_2,clips/clip_holo_02_nosub_2.mp4,audios/clip_holo_02_nosub_2.mp3,holo,nosub,2,2,2800.0,6880.0,11180,Was macht der Mann?,er telefoniert,er kocht,er schläft,er liest,,,,None,None,,,,,,,,,,,,,0,104,104,104,1681.0621947000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_19_nosub_1.mp4,audios/clip_lied_19_nosub_1.mp3,audiovisual,1681.0569647999946,1681.4794597,1681.6792429999914,1681.678687666663,1681.6792429999914,,1692.567224600003,1692.382604000013,"[2.1924135999870487, 5.432837500004098]",1692.4548091999895,1692.4548500000092,None,1692.454890299996,1692.4549133999972,None,,,,,,,,,,,,,,600683,001,2026-03-30_14h43.13.745,exp_sofc,,2025.2.3,59.6727783479875,2026-03-30 14h43.14.484219 +0200,
