instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_clip.stopped,prac_sound.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_sound.stopped,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,155,0,155,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,155,0,155,0,2300.7795287999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_02_sub_2.mp4,audios/clip_lied_02_sub_2.mp3,audiovisual,2300.7740333999973,2301.1725971999986,2301.372763099993,2301.372763099993,2301.3725071666745,2312.5672817000013,2312.5672817000013,2312.390050200018,"[4.85762049999903, 9.913228099991102]",2312.485562100017,2312.485598200001,None,2312.4856311000185,2312.4856610000134,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,156,0,156,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,156,0,156,0,2312.5672817000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_10_sub_1.mp4,audios/silence.mp3,visual,2312.5612128000066,2312.9905985000078,2313.191783200018,2313.191783200018,2313.1917838666745,2314.443010399991,2324.8929798000026,2324.709066200012,[4.514154300006339],2324.787301300006,2324.7873372000176,None,2324.7873886000016,2324.7874275000067,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,157,0,157,,,,,,,,,,,,,,,,,,,,,,2,None,7.659507300006226,None,,,,,,,,,,,157,0,157,0,2324.8929798000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_03_sub_0.mp4,audios/clip_weißt_03_sub_0.mp3,audiovisual,2324.8880849000125,2325.2932895999984,2325.49377500001,2325.49377500001,2325.4954831666587,2337.5287792000163,2337.6201109999965,2337.528952499997,[],2337.614560100017,2345.2830280000053,2,2345.2830848000012,2345.2831038000004,None,1,2337.6201109999965,2337.6201109999965,2337.6201109999965,7.659507300006226,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,158,0,158,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,158,0,158,0,2345.399119000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_12_nosub_1.mp4,audios/silence.mp3,visual,2345.3924464000156,2345.782017199992,2345.9825473999954,2345.9825473999954,2345.982276066676,2347.2342948000005,2358.1017496999993,2357.9016425000154,[9.1789729000011],2357.980508400011,2357.980539900018,None,2357.980567099992,2357.9805821999907,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,159,0,159,,,,,,,,,,,,,,,,,,,,,,3,None,3.8310908999992535,None,,,,,,,,,,,159,0,159,0,2358.1017496999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_02_nosub_1.mp4,audios/clip_claude_02_nosub_1.mp3,audiovisual,2358.0976131999923,2358.4936164999963,2358.6941708000086,2358.6941708000086,2358.694238266679,2368.6058824000065,2368.6058824000065,2368.498323100008,[6.023556200001622],2368.6015677000105,2372.4461080000037,3,2372.4461725,2372.4462005000096,None,3,2368.6058824000065,2368.6058824000065,2368.6058824000065,3.8310908999992535,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,160,0,160,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,160,0,160,0,2372.5489563000156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_04_sub_1.mp4,audios/clip_dampf_04_sub_1.mp3,audiovisual,2372.5446225999913,2372.9556887999934,2373.155998800008,2373.155998800008,2373.155969766671,2382.770353,2382.9841985999956,2382.770524099993,[5.503948300000047],2382.860316300008,2382.8603550000116,None,2382.860382600018,2382.8603974000143,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,161,0,161,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,161,0,161,0,2382.9841985999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_30_sub_1.mp4,audios/clip_wurst_30_sub_1.mp3,audiovisual,2382.9801047999936,2383.3687299000158,2383.569156500016,2383.569156500016,2383.5688674666785,2393.6020505999913,2393.7909920999955,2393.602220700006,[],2393.6892718000163,2393.6893453999946,None,2393.689395399997,2393.689414399996,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,162,0,162,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,162,0,162,0,2393.7909920999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_04_sub_2.mp4,audios/silence.mp3,visual,2393.7848262999905,2394.190942300018,2394.391154800018,2394.391154800018,2394.3921194666805,2395.6430229000107,2403.6067396000144,2403.4227585000044,[8.582999299978837],2403.5107046000194,2403.510764900013,None,2403.510856100009,2403.5108930999995,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,163,0,163,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,163,0,163,0,2403.6067396000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_17_sub_1.mp4,audios/silence.mp3,visual,2403.600974700006,2404.023079900013,2404.224336400017,2404.224336400017,2404.223345666662,2405.4756081000087,2416.6847352000186,2416.5099597999942,[],2416.606294099998,2416.606327799993,None,2416.6063760000106,2416.6064128,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,164,0,164,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,164,0,164,0,2416.6847352000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_07_sub_1.mp4,audios/silence.mp3,visual,2416.6789053000102,2417.110450600012,2417.310912999994,2417.310912999994,2417.3109940666805,2418.5623568000156,2426.5315012999927,2426.342015500006,[5.43813520000549],2426.4315227000043,2426.431590299995,None,2426.4316407000006,2426.4317041000177,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,165,0,165,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,165,0,165,0,2426.5315012999927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_24_nosub_1.mp4,audios/silence.mp3,visual,2426.5253264000057,2426.931006700004,2427.1333858,2427.1333858,2427.132156466662,2428.3834472000017,2433.5551939000143,2433.3417993000185,[6.3744353000074625],2433.447619100014,2433.447677999997,None,2433.447761299991,2433.447790200007,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,166,0,166,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,166,0,166,0,2433.5551939000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_20_nosub_0.mp4,audios/clip_hund_20_nosub_0.mp3,audiovisual,2433.550074400002,2433.955887499993,2434.1564301000035,2434.1564301000035,2434.155913166677,2445.8631881000183,2445.8631881000183,2445.6740213000157,[],2445.7636109000014,2445.763653800008,None,2445.763714700006,2445.7637448000023,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,167,0,167,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,167,0,167,0,2445.8631881000183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_03_sub_1.mp4,audios/silence.mp3,visual,2445.8571475000062,2446.262918399996,2446.4636265000154,2446.4636265000154,2446.4631215666636,2447.7152739000157,2458.1725860000006,2457.9822137000156,[5.399659300019266],2458.079208800016,2458.0792447999993,None,2458.0792868999997,2458.0793041000143,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,168,0,168,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,168,0,168,0,2458.1725860000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_nosub_1.mp4,audios/silence.mp3,visual,2458.1664514000004,2458.589070999995,2458.7892550000106,2458.7892550000106,2458.789079866667,2460.041144899995,2470.80161580001,2470.607716600003,[4.342027400009101],2470.7085282999906,2470.7086083000177,None,2470.708654499991,2470.708684400015,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,169,0,169,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,169,0,169,0,2470.80161580001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_11_sub_1.mp4,audios/silence.mp3,visual,2470.7973133000196,2471.2166493000113,2471.4182812999934,2471.4182812999934,2471.417213866666,2472.669765800005,2481.3288928999973,2481.149813199998,[6.801284099987242],2481.2326401000028,2481.2327065000136,None,2481.2327683000185,2481.2327952999913,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,170,0,170,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,170,0,170,0,2481.3288928999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_16_sub_1.mp4,audios/silence.mp3,visual,2481.3228987000184,2481.7329436000146,2481.933571200003,2481.933571200003,2481.9333313666616,2483.185314900009,2492.9714650000096,2492.783974399994,[],2492.879160100012,2492.8792477000097,None,2492.8792906000162,2492.8793079000025,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,171,0,171,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,171,0,171,0,2492.9714650000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_19_nosub_1.mp4,audios/silence.mp3,visual,2492.9655840999912,2493.387732700008,2493.5883213999914,2493.5883213999914,2493.5882268666796,2494.840087999997,2503.8087671000103,2503.6219974000123,[6.725549199996749],2503.723768900003,2503.7238080000097,None,2503.723842300009,2503.723859599995,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,172,0,172,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,172,0,172,0,2503.8087671000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_14_sub_2.mp4,audios/silence.mp3,visual,2503.8028838000027,2504.2249452999968,2504.425933899998,2504.425933899998,2504.425383166676,2505.6774453000107,2513.542974700016,2513.356064099993,[8.87064680000185],2513.438004399999,2513.4380660000024,None,2513.4381273000035,2513.4381589000113,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,173,0,173,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,173,0,173,0,2513.542974700016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_03_sub_1.mp4,audios/clip_lied_03_sub_1.mp3,audiovisual,2513.5387494000024,2513.944267999992,2514.1447102999955,2514.1447102999955,2514.144557566677,2524.6607146000024,2524.8505974000145,2524.660840700002,[4.867709300015122],2524.7372906999954,2524.7373528000026,None,2524.7373951000045,2524.7374117000145,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,174,0,174,,,,,,,,,,,,,,,,,,,,,,2,None,4.537667600001441,None,,,,,,,,,,,174,0,174,0,2524.8505974000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_12_nosub_0.mp4,audios/clip_claude_12_nosub_0.mp3,audiovisual,2524.846805100009,2525.2518736000056,2525.4527140000137,2525.4527140000137,2525.4525914666633,2534.683802100015,2534.7830722999934,2534.684013799997,[],2534.7772177000006,2539.3321552000125,2,2539.3322153000045,2539.3322418000025,None,2,2534.7830722999934,2534.7830722999934,2534.7830722999934,4.537667600001441,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,175,0,175,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,175,0,175,0,2539.452076799993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_10_nosub_0.mp4,audios/clip_herz_10_nosub_0.mp3,audiovisual,2539.447199999995,2539.8328516000183,2540.0338898999908,2540.0338898999908,2540.03313926666,2550.065911600017,2550.2614771999943,2550.066033800016,[],2550.1579397000023,2550.157971800014,None,2550.1579972000036,2550.1580126000044,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,176,0,176,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,176,0,176,0,2550.2614771999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_11_sub_1.mp4,audios/silence.mp3,visual,2550.2552098000015,2550.6586575999972,2550.8585505000083,2550.8585505000083,2550.859591366669,2552.1115819000115,2562.149419900001,2561.9601302999945,[8.289746399997966],2562.0494906000094,2562.0496157000016,None,2562.0496618000034,2562.0496802999987,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,177,0,177,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,177,0,177,0,2562.149419900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_08_nosub_1.mp4,audios/silence.mp3,visual,2562.1434172000154,2562.5493069000077,2562.7501563999976,2562.7501563999976,2562.7499603666697,2564.001325399993,2571.4646046000125,2571.280682200013,[5.395917100016959],2571.3696115000057,2571.3696753999975,None,2571.3698240999947,2571.3698537000164,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,178,0,178,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,178,0,178,0,2571.4646046000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_15_nosub_2.mp4,audios/silence.mp3,visual,2571.458715500019,2571.881061799999,2572.0822655000084,2572.0822655000084,2572.0812865666853,2573.3332867000136,2579.5823492000054,2579.410161000007,"[3.4032806000031997, 7.636661700002151]",2579.491102800006,2579.4911486000055,None,2579.4911896999984,2579.491252900014,None,,,,,,,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,179,0,179,,,,,,,,,,,,,,,,,,,,,,1,None,3.4757810999872163,None,,,,,,,,,,,179,0,179,0,2579.5823492000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_22_nosub_1.mp4,audios/silence.mp3,visual,2579.577353200002,2579.9935090999934,2580.1944076000073,2580.1944076000073,2580.1938885666646,2581.445991000015,2590.332856699999,2590.227055399999,[8.529513599991333],2590.3276188000164,2593.8244634000002,1,2593.824521600007,2593.8245468999958,None,4,2590.332856699999,2590.332856699999,2590.332856699999,3.4757810999872163,None,,,,,,,,305,001,2026-03-30_17h30.24.825,exp_sofc,,2025.2.3,59.896809781791525,2026-03-30 17h30.25.486998 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.824618200015,2593.839974200004,,,,,,,,,
